Application_ID,Age,Education_Level,Course_Type,Course_Duration,Institution_Type,Institution_Location,Admission_Status,Annual_Course_Fee,Total_Education_Cost,Loan_Amount,Family_Monthly_Income,Family_Existing_EMI,Number_of_Dependents,Previous_Academic_Performance,Co_Applicant_Occupation,Co_Applicant_Monthly_Income,Loan_Approval
EL101869,25,Postgraduate,Management,2,University,Rural,Confirmed,349000,804000,484000,28100,4000,2,Average,Business Owner,29900,Rejected
EL101870,28,Professional Course,Management,2,University,Urban,Confirmed,381000,850000,439000,83400,500,2,Good,Self Employed,31700,Approved
EL101871,23,PhD,Engineering,6,College,Urban,Confirmed,224000,1488000,1444000,20700,900,3,Excellent,Professional,23700,Rejected
EL101872,24,Postgraduate,Commerce,2,Government,Semi Urban,Confirmed,96000,233000,201000,20000,5400,3,Good,Private Employee,27800,Rejected
EL101873,23,Undergraduate,Computer Science,1,Government,Urban,Confirmed,162000,188000,142000,22900,1900,0,Below Average,Government Employee,30800,Approved
EL101874,23,Postgraduate,Management,5,Private,Urban,Confirmed,453000,2493000,1627000,49100,6300,2,Average,Salaried,16500,Rejected
EL101875,21,Postgraduate,Medical,4,University,Semi Urban,Confirmed,667000,3211000,2582000,47300,6600,4,Below Average,Private Employee,34600,Rejected
EL101876,23,Diploma,Law,4,College,Rural,Confirmed,143000,609000,475000,26200,3000,1,Good,Salaried,29800,Approved
EL101877,28,Postgraduate,Medical,4,College,Rural,Confirmed,523000,2319000,1600000,29200,2400,2,Good,Professional,86600,Approved
EL101878,22,Postgraduate,Law,5,Government,Urban,Confirmed,137000,765000,618000,39300,13100,1,Average,Private Employee,67200,Rejected
EL101879,21,Undergraduate,Medical,4,University,Rural,Confirmed,693000,3009000,2488000,23100,1500,3,Good,Business Owner,19900,Approved
EL101880,22,PhD,Other Professional,4,University,Semi Urban,Provisional,99000,483000,412000,58600,2900,3,Excellent,Private Employee,27500,Approved
EL101881,20,Diploma,Management,4,College,Urban,Confirmed,334000,1583000,976000,86100,15000,4,Excellent,Salaried,20300,Approved
EL101882,22,Undergraduate,Computer Science,3,University,Urban,Confirmed,257000,913000,744000,36000,500,2,Below Average,Self Employed,25800,Rejected
EL101883,20,Professional Course,Medical,4,Private,Rural,Confirmed,718000,3356000,3110000,46800,10400,2,Average,Private Employee,47700,Rejected
EL101884,25,Undergraduate,Law,3,University,Urban,Confirmed,147000,496000,394000,41500,4600,2,Good,Private Employee,28100,Approved
EL101885,25,Undergraduate,Medical,4,Private,Urban,Confirmed,503000,2378000,2378000,77900,11000,3,Average,Self Employed,22600,Rejected
EL101886,29,Diploma,Arts,4,University,Semi Urban,Confirmed,85000,407000,294000,103800,16300,3,Average,Government Employee,41500,Approved
EL101887,21,Postgraduate,Engineering,2,University,Semi Urban,Confirmed,168000,389000,192000,32900,3300,0,Good,Business Owner,10200,Approved
EL101888,22,Undergraduate,Computer Science,4,College,Urban,Provisional,196000,897000,559000,40000,8500,1,Excellent,Self Employed,24000,Rejected
EL101889,22,Undergraduate,Arts,1,Government,Semi Urban,Provisional,87000,95000,62000,60400,11400,2,Average,Not Applicable,0,Rejected
EL101890,22,Undergraduate,Computer Science,4,College,Semi Urban,Confirmed,163000,696000,580000,46800,8300,0,Good,Self Employed,64800,Approved
EL101891,25,Undergraduate,Commerce,2,Government,Semi Urban,Confirmed,53000,112000,98000,24900,0,2,Good,Salaried,61000,Approved
EL101892,17,Postgraduate,Arts,3,University,Semi Urban,Confirmed,111000,397000,306000,15900,1600,3,Good,Business Owner,15100,Approved
EL101893,23,Undergraduate,Computer Science,4,College,Urban,Confirmed,141000,632000,502000,29200,3500,1,Good,Business Owner,15000,Approved
EL101894,28,Postgraduate,Medical,4,Government,Rural,Confirmed,473000,2255000,2255000,46400,13300,1,Average,Salaried,22700,Rejected
EL101895,26,Postgraduate,Management,4,University,Semi Urban,Provisional,264000,1216000,760000,32300,100,3,Good,Self Employed,29900,Approved
EL101896,25,Diploma,Arts,3,University,Urban,Confirmed,128000,438000,324000,23200,1700,2,Average,Government Employee,19900,Approved
EL101897,24,Professional Course,Medical,5,College,Urban,Provisional,483000,2840000,1937000,29400,6700,3,Good,Business Owner,11800,Rejected
EL101898,19,Undergraduate,Commerce,5,Government,Semi Urban,Confirmed,98000,532000,305000,98300,4500,0,Good,Government Employee,49500,Rejected
EL101899,18,Undergraduate,Engineering,5,College,Urban,Provisional,189000,1177000,525000,22400,1600,1,Excellent,Salaried,45200,Rejected
EL101900,18,Undergraduate,Law,3,College,Urban,Confirmed,206000,690000,652000,33600,9400,0,Excellent,Private Employee,21500,Rejected
EL101901,17,Undergraduate,Commerce,1,University,Urban,Confirmed,103000,124000,79000,30400,5000,2,Good,Salaried,44000,Approved
EL101902,24,Postgraduate,Computer Science,4,Private,Semi Urban,Confirmed,324000,1425000,1015000,104600,21700,3,Good,Not Applicable,0,Approved
EL101903,26,Undergraduate,Science,2,University,Urban,Confirmed,74000,169000,138000,18800,3700,2,Excellent,Self Employed,8000,Approved
EL101904,23,Diploma,Science,4,Government,Semi Urban,Confirmed,71000,327000,187000,26600,3700,0,Good,Salaried,42400,Approved
EL101905,24,Professional Course,Engineering,1,University,Semi Urban,Confirmed,160000,178000,111000,40600,5600,0,Average,Private Employee,28800,Approved
EL101906,22,Undergraduate,Management,4,Government,Urban,Provisional,264000,1182000,883000,42800,9000,3,Average,Not Applicable,0,Rejected
EL101907,23,Undergraduate,Computer Science,1,Private,Rural,Provisional,290000,330000,226000,69000,3700,0,Good,Business Owner,52100,Approved
EL101908,17,Diploma,Management,5,Government,Urban,Confirmed,241000,1467000,819000,65500,18700,1,Good,Private Employee,31100,Rejected
EL101909,22,Diploma,Management,4,University,Semi Urban,Confirmed,263000,1210000,1018000,27700,2300,2,Below Average,Private Employee,12400,Rejected
EL101910,20,Undergraduate,Management,2,Private,Urban,Provisional,317000,677000,461000,46100,10200,1,Good,Government Employee,37000,Rejected
EL101911,21,Postgraduate,Engineering,3,University,Semi Urban,Provisional,212000,695000,536000,36100,6300,2,Good,Private Employee,32800,Rejected
EL101912,22,Undergraduate,Engineering,3,Government,Rural,Confirmed,127000,475000,360000,31300,2500,1,Excellent,Salaried,40000,Rejected
EL101913,18,Postgraduate,Medical,5,Private,Urban,Confirmed,670000,3578000,3204000,65400,11300,1,Excellent,Self Employed,10300,Rejected
EL101914,17,Diploma,Engineering,4,Private,Rural,Confirmed,334000,1576000,1265000,44700,6300,1,Average,Salaried,25200,Approved
EL101915,18,Undergraduate,Computer Science,4,University,Urban,Confirmed,157000,686000,426000,87400,0,2,Excellent,Private Employee,17300,Approved
EL101916,17,Undergraduate,Engineering,3,Government,Semi Urban,Provisional,145000,494000,457000,50000,6100,1,Good,Not Applicable,0,Rejected
EL101917,17,Postgraduate,Engineering,4,University,Urban,Confirmed,134000,601000,408000,62600,1100,4,Excellent,Private Employee,11700,Approved
EL101918,17,Postgraduate,Science,1,Private,Urban,Confirmed,159000,198000,124000,12000,2100,1,Good,Government Employee,16100,Approved
EL101919,17,Professional Course,Computer Science,5,College,Semi Urban,Confirmed,218000,1265000,766000,41200,4800,3,Average,Private Employee,69300,Approved
EL101920,23,Postgraduate,Law,4,Private,Urban,Confirmed,245000,1078000,430000,48900,10200,1,Good,Government Employee,56300,Approved
EL101921,18,Diploma,Other Professional,4,Government,Rural,Confirmed,86000,403000,265000,51200,3400,1,Excellent,Self Employed,50700,Approved
EL101922,17,Diploma,Computer Science,4,Government,Semi Urban,Confirmed,111000,473000,383000,85400,1100,2,Average,Business Owner,66800,Approved
EL101923,20,Postgraduate,Science,2,Private,Semi Urban,Confirmed,120000,296000,162000,53700,1800,3,Average,Government Employee,10600,Approved
EL101924,17,Undergraduate,Engineering,2,Government,Urban,Confirmed,110000,246000,246000,21500,6700,0,Below Average,Private Employee,28800,Approved
EL101925,26,Undergraduate,Commerce,2,University,Rural,Confirmed,113000,277000,115000,51700,20800,1,Excellent,Private Employee,34000,Approved
EL101926,21,Postgraduate,Computer Science,2,University,Rural,Provisional,176000,427000,270000,60000,18600,3,Average,Professional,24000,Rejected
EL101927,17,Undergraduate,Commerce,1,Government,Semi Urban,Provisional,74000,80000,50000,29100,0,1,Good,Government Employee,10700,Approved
EL101928,23,Undergraduate,Engineering,4,College,Urban,Confirmed,182000,905000,803000,32100,200,3,Good,Private Employee,48300,Approved
EL101929,21,Undergraduate,Law,4,Government,Urban,Provisional,117000,584000,495000,58600,2000,0,Average,Not Applicable,0,Approved
EL101930,20,Professional Course,Management,4,University,Urban,Confirmed,284000,1376000,977000,39600,7900,3,Excellent,Government Employee,21100,Rejected
EL101931,27,Diploma,Arts,3,Government,Semi Urban,Confirmed,94000,322000,173000,68300,21800,2,Good,Self Employed,47300,Approved
EL101932,18,PhD,Other Professional,4,Private,Urban,Confirmed,186000,881000,502000,43400,9200,1,Good,Business Owner,31800,Approved
EL101933,25,Professional Course,Science,3,University,Urban,Provisional,95000,304000,239000,13300,2000,0,Excellent,Salaried,42100,Approved
EL101934,20,Diploma,Management,2,Private,Urban,Confirmed,543000,1340000,869000,40700,1900,3,Average,Not Applicable,0,Rejected
EL101935,21,Postgraduate,Management,5,Government,Urban,Provisional,264000,1445000,962000,32500,3400,1,Good,Self Employed,33900,Rejected
EL101936,18,Postgraduate,Commerce,4,University,Semi Urban,Confirmed,86000,411000,304000,53900,7400,1,Good,Private Employee,34100,Approved
EL101937,19,Diploma,Computer Science,2,University,Semi Urban,Provisional,219000,530000,365000,48900,10200,1,Average,Private Employee,26200,Approved
EL101938,19,PhD,Management,6,College,Rural,Confirmed,289000,2157000,1052000,24700,2100,1,Good,Government Employee,6800,Approved
EL101939,17,PhD,Commerce,6,University,Urban,Provisional,126000,918000,505000,43800,7300,2,Excellent,Government Employee,32700,Approved
EL101940,22,Postgraduate,Law,2,Government,Urban,Provisional,139000,337000,187000,51800,8000,2,Excellent,Not Applicable,0,Approved
EL101941,21,Diploma,Management,1,University,Urban,Confirmed,341000,406000,260000,49500,6900,3,Good,Business Owner,17700,Approved
EL101942,17,Postgraduate,Engineering,2,College,Semi Urban,Confirmed,205000,478000,365000,64600,6100,1,Below Average,Government Employee,40700,Rejected
EL101943,23,Undergraduate,Commerce,4,Government,Rural,Confirmed,84000,356000,270000,23800,3400,3,Below Average,Professional,34000,Rejected
EL101944,26,Undergraduate,Computer Science,4,Government,Urban,Provisional,147000,732000,679000,36700,4500,4,Good,Private Employee,37200,Rejected
EL101945,19,Undergraduate,Law,4,University,Urban,Confirmed,154000,702000,378000,13000,800,0,Good,Salaried,24200,Approved
EL101946,18,Undergraduate,Arts,1,University,Rural,Confirmed,109000,132000,105000,71500,15000,3,Average,Salaried,11600,Rejected
EL101947,25,Diploma,Management,3,Private,Semi Urban,Confirmed,516000,1742000,1101000,42100,11400,1,Average,Not Applicable,0,Rejected
EL101948,22,Undergraduate,Commerce,3,University,Urban,Confirmed,115000,394000,394000,38000,5500,2,Good,Private Employee,43400,Rejected
EL101949,21,Professional Course,Science,2,Government,Urban,Confirmed,56000,128000,94000,37600,4700,0,Average,Private Employee,16300,Approved
EL101950,24,Undergraduate,Management,4,Private,Urban,Confirmed,323000,1612000,1073000,51000,10100,1,Excellent,Private Employee,19200,Approved
EL101951,22,Undergraduate,Engineering,1,University,Urban,Provisional,178000,194000,153000,67500,9900,0,Average,Private Employee,47200,Rejected
EL101952,26,Postgraduate,Commerce,1,Government,Semi Urban,Confirmed,81000,93000,72000,34700,8100,1,Good,Private Employee,9200,Approved
EL101953,21,Undergraduate,Engineering,4,Private,Semi Urban,Provisional,237000,1025000,710000,49300,6900,0,Good,Not Applicable,0,Rejected
EL101954,22,Undergraduate,Law,2,University,Urban,Confirmed,145000,333000,279000,49000,9000,4,Good,Government Employee,45900,Approved
EL101955,25,Undergraduate,Engineering,4,Private,Semi Urban,Confirmed,322000,1493000,1458000,13400,3800,3,Excellent,Salaried,31100,Rejected
EL101956,17,Postgraduate,Management,4,College,Urban,Provisional,392000,1689000,1499000,28200,6900,2,Good,Not Applicable,0,Rejected
EL101957,25,Undergraduate,Law,4,College,Urban,Confirmed,155000,738000,537000,49900,5800,1,Below Average,Salaried,23300,Approved
EL101958,19,Postgraduate,Engineering,5,University,Urban,Confirmed,217000,1319000,1319000,74400,16900,4,Good,Not Applicable,0,Rejected
EL101959,23,Undergraduate,Engineering,4,University,Urban,Provisional,183000,888000,730000,79200,2700,4,Good,Professional,16200,Rejected
EL101960,27,Undergraduate,Engineering,4,College,Rural,Confirmed,202000,966000,565000,21800,2400,3,Excellent,Self Employed,13400,Approved
EL101961,20,Undergraduate,Other Professional,4,University,Urban,Confirmed,89000,384000,291000,66200,13600,2,Excellent,Salaried,11700,Approved
EL101962,19,Undergraduate,Other Professional,4,University,Urban,Confirmed,105000,493000,354000,67300,18000,1,Average,Salaried,47400,Approved
EL101963,21,Diploma,Management,3,Government,Semi Urban,Confirmed,241000,860000,575000,49300,3100,3,Below Average,Salaried,52800,Rejected
EL101964,17,Postgraduate,Arts,3,College,Urban,Confirmed,101000,364000,290000,14600,1900,2,Good,Private Employee,45000,Rejected
EL101965,29,Postgraduate,Arts,3,Private,Urban,Confirmed,166000,594000,278000,30700,4000,2,Good,Self Employed,58600,Approved
EL101966,21,PhD,Engineering,6,Government,Urban,Confirmed,112000,790000,782000,42400,5200,1,Good,Private Employee,60100,Approved
EL101967,27,Undergraduate,Medical,4,Private,Urban,Confirmed,479000,2291000,1929000,35700,700,0,Good,Salaried,12900,Approved
EL101968,20,PhD,Law,6,Government,Urban,Confirmed,141000,1033000,489000,13600,2400,4,Average,Salaried,51600,Rejected
EL101969,21,Diploma,Engineering,4,Government,Semi Urban,Confirmed,120000,559000,470000,35200,500,2,Good,Private Employee,31600,Approved
EL101970,24,Diploma,Computer Science,3,University,Urban,Confirmed,175000,567000,463000,25200,5900,2,Below Average,Salaried,84500,Rejected
EL101971,17,PhD,Medical,6,Government,Urban,Provisional,362000,2635000,2555000,53900,13600,0,Average,Self Employed,191400,Approved
EL101972,21,Undergraduate,Computer Science,4,College,Semi Urban,Provisional,175000,828000,828000,51000,3700,2,Excellent,Government Employee,26700,Rejected
EL101973,24,Postgraduate,Engineering,4,College,Urban,Provisional,218000,1035000,1035000,52100,800,1,Excellent,Private Employee,25100,Rejected
EL101974,20,Postgraduate,Medical,4,University,Urban,Confirmed,457000,2027000,1436000,33400,4200,3,Good,Self Employed,24100,Approved
EL101975,19,Postgraduate,Engineering,1,Private,Urban,Confirmed,339000,366000,304000,40500,3400,2,Average,Private Employee,30900,Rejected
EL101976,25,Undergraduate,Other Professional,5,Private,Urban,Provisional,121000,730000,495000,38500,4300,1,Good,Not Applicable,0,Approved
EL101977,26,Undergraduate,Engineering,5,Government,Semi Urban,Confirmed,120000,636000,570000,63400,8800,0,Average,Professional,126900,Approved
EL101978,26,Professional Course,Management,5,University,Urban,Confirmed,323000,1826000,777000,30700,1400,1,Excellent,Salaried,32200,Approved
EL101979,19,Postgraduate,Management,4,Private,Urban,Confirmed,284000,1308000,731000,27500,7700,1,Good,Salaried,23500,Rejected
EL101980,19,Undergraduate,Management,1,Private,Urban,Confirmed,285000,300000,205000,64900,4700,3,Excellent,Professional,29900,Approved
EL101981,19,Undergraduate,Science,5,Government,Semi Urban,Provisional,60000,351000,260000,60500,13000,3,Good,Business Owner,18900,Rejected
EL101982,24,Postgraduate,Management,1,College,Urban,Confirmed,227000,244000,189000,50700,2500,1,Good,Not Applicable,0,Rejected
EL101983,17,Undergraduate,Commerce,2,Government,Urban,Confirmed,86000,189000,178000,88400,12000,2,Below Average,Salaried,27400,Approved
EL101984,17,Undergraduate,Computer Science,4,Private,Urban,Confirmed,354000,1768000,1154000,114000,19400,4,Good,Not Applicable,0,Rejected
EL101985,18,Professional Course,Science,3,Private,Urban,Provisional,134000,467000,260000,74300,10600,1,Good,Not Applicable,0,Approved
EL101986,18,Undergraduate,Science,4,Private,Urban,Confirmed,143000,711000,492000,27600,3000,2,Average,Government Employee,22800,Approved
EL101987,24,Undergraduate,Medical,4,College,Urban,Confirmed,564000,2591000,1708000,60800,5200,0,Average,Salaried,36100,Approved
EL101988,24,Postgraduate,Arts,1,Government,Urban,Provisional,54000,65000,54000,42400,4000,2,Excellent,Government Employee,118500,Approved
EL101989,19,Undergraduate,Science,4,Government,Rural,Provisional,72000,305000,299000,30300,2100,1,Average,Private Employee,33200,Approved
EL101990,20,Undergraduate,Law,5,Government,Semi Urban,Confirmed,144000,798000,770000,27700,4400,1,Good,Government Employee,18200,Rejected
EL101991,17,Postgraduate,Other Professional,5,Private,Urban,Confirmed,114000,631000,576000,45900,13500,1,Good,Salaried,30900,Rejected
EL101992,19,Diploma,Arts,2,University,Semi Urban,Provisional,76000,162000,108000,60400,9800,2,Below Average,Professional,42300,Approved
EL101993,25,Postgraduate,Management,3,College,Urban,Provisional,269000,1001000,726000,80000,14700,1,Average,Salaried,37400,Approved
